Age,Income,Membership,Tenure,TotalSpend,TotalTransactions,AvgOrderValue,PurchaseFrequency,Customer_Segment,Segment
63,63886,,2.1,232.2,3,77.4,1.4,2,2
22,98209,,6.2,22869.67,139,164.53,22.4,1,1
53,40974,,4.3,627.5,10,62.75,2.3,2,2
50,57250,,3.0,2617.8,30,87.26,10.0,2,2
31,70477,,1.7,1478.66,17,86.98,10.0,1,1
49,61727,,4.1,2026.8,24,84.45,5.9,2,2
24,22840,,3.0,197.52,4,49.38,1.3,1,1
27,48540,,1.1,63.51,1,63.51,0.9,1,1
19,21361,,1.9,108.66,2,54.33,1.1,1,1
27,47714,,3.0,888.3,14,63.45,4.7,1,1
52,52613,,5.6,565.53,7,80.79,1.2,2,2
38,60945,,1.7,357.72,6,59.62,3.5,1,1
57,66032,,3.4,2351.25,33,71.25,9.7,2,2
59,91389,,5.0,2767.92,24,115.33,4.8,0,0
25,64025,,1.3,95.76,1,95.76,0.8,1,1
63,175267,,1.0,4166.24,16,260.39,16.0,0,0
35,30646,,5.1,190.98,3,63.66,0.6,1,1
26,56944,,3.7,1303.05,15,86.87,4.1,1,1
71,26676,,2.1,173.91,3,57.97,1.4,2,2
58,68210,,0.9,238.65,3,79.55,3.3,2,2
47,69757,,4.2,1214.46,13,93.42,3.1,2,2
21,39698,,1.4,205.86,3,68.62,2.1,1,1
52,85566,,4.3,3651.8,38,96.1,8.8,0,0
31,49328,,0.4,61.34,1,61.34,2.5,1,1
31,67562,,5.8,1228.08,17,72.24,2.9,1,1
70,67929,,1.9,600.81,7,85.83,3.7,2,2
65,137186,,3.5,6670.89,31,215.19,8.9,0,0
54,53550,,4.3,294.75,5,58.95,1.2,2,2
37,36504,,5.6,303.48,6,50.58,1.1,1,1
46,64692,,0.8,1554.36,12,129.53,15.0,1,1
40,70398,,5.6,2228.01,23,96.87,4.1,1,1
73,54455,,3.8,2805.0,33,85.0,8.7,2,2
64,94257,,6.2,32882.76,153,214.92,24.7,2,2
38,42341,,5.8,1902.15,27,70.45,4.7,1,1
48,19002,,5.0,195.04,4,48.76,0.8,2,2
49,90328,,0.6,512.55,5,102.51,8.3,0,0
58,83876,,5.4,12918.64,92,140.42,17.0,2,2
24,33961,,4.3,135.44,2,67.72,0.5,1,1
30,49956,,1.3,525.68,8,65.71,6.2,1,1
40,27567,,0.2,116.7,2,58.35,10.0,1,1
25,54017,,2.2,101.54,2,50.77,0.9,1,1
29,97303,,4.0,943.41,13,72.57,3.2,0,0
53,70757,,2.9,916.2,10,91.62,3.4,2,2
33,114603,,5.3,1229.03,11,111.73,2.1,0,0
43,54522,,3.8,789.48,9,87.72,2.4,1,1
46,38578,,0.8,59.8,1,59.8,1.2,1,1
46,56452,,6.3,847.86,13,65.22,2.1,1,1
23,45517,,4.3,397.5,6,66.25,1.4,1,1
54,33684,,0.9,136.56,2,68.28,2.2,2,2
50,57455,,4.9,674.52,11,61.32,2.2,2,2
48,45768,,0.7,121.26,2,60.63,2.9,2,2
63,44243,,5.5,469.68,6,78.28,1.1,2,2
58,39668,,5.5,500.4,10,50.04,1.8,2,2
35,100834,,3.7,1711.0,20,85.55,5.4,0,0
55,98160,,1.9,2005.02,18,111.39,9.5,0,0
64,51596,,2.4,187.17,3,62.39,1.2,2,2
48,20355,,0.4,44.95,1,44.95,2.5,2,2
33,40835,,2.3,1201.75,19,63.25,8.3,1,1
57,78902,,4.8,3530.51,41,86.11,8.5,2,2
68,73779,,5.5,4299.36,53,81.12,9.6,2,2
54,37781,,3.1,813.45,17,47.85,5.5,2,2
31,53781,,3.6,456.18,6,76.03,1.7,1,1
56,122718,,1.7,2789.19,17,164.07,10.0,0,0
21,65045,,4.4,3993.78,42,95.09,9.5,1,1
47,22869,,4.0,364.77,9,40.53,2.2,2,2
70,44134,,3.1,1225.9,26,47.15,8.4,2,2
50,67095,,0.4,68.06,1,68.06,2.5,2,2
53,32463,,2.9,749.92,16,46.87,5.5,2,2
47,58843,,4.1,466.2,6,77.7,1.5,2,2
31,17737,,4.4,681.96,12,56.83,2.7,1,1
40,66489,,3.3,836.1,9,92.9,2.7,1,1
65,76003,,0.7,1083.68,8,135.46,11.4,2,2
45,51787,,3.0,307.52,4,76.88,1.3,1,1
75,128753,,6.0,13767.75,87,158.25,14.5,0,0
24,30675,,3.3,250.6,4,62.65,1.2,1,1
59,69307,,2.6,1525.4,20,76.27,7.7,2,2
27,207343,,1.5,11788.02,43,274.14,28.7,0,0
21,44520,,4.3,202.28,4,50.57,0.9,1,1
61,31769,,4.3,354.48,7,50.64,1.6,2,2
55,58937,,2.8,323.28,6,53.88,2.1,2,2
30,48094,,3.6,1755.75,25,70.23,6.9,1,1
38,105407,,3.4,6718.26,41,163.86,12.1,0,0
50,60125,,1.7,514.92,7,73.56,4.1,2,2
57,95448,,3.9,1779.51,23,77.37,5.9,0,0
45,61243,,3.8,754.8,10,75.48,2.6,1,1
40,17745,,2.3,38.77,1,38.77,0.4,1,1
49,54243,,3.0,868.98,14,62.07,4.7,2,2
65,83770,,5.7,2943.68,32,91.99,5.6,2,2
22,61828,,3.8,803.6,14,57.4,3.7,1,1
75,60130,,4.9,2452.29,43,57.03,8.8,2,2
43,32850,,6.5,444.57,7,63.51,1.1,1,1
56,43761,,2.7,205.08,4,51.27,1.5,2,2
43,20404,,6.0,614.04,14,43.86,2.3,1,1
20,97343,,4.5,1665.2,23,72.4,5.1,1,1
41,78905,,4.3,3053.49,33,92.53,7.7,1,1
70,70096,,5.7,3011.58,39,77.22,6.8,2,2
51,104042,,3.5,15078.24,72,209.42,20.6,0,0
51,112851,,2.6,6495.84,36,180.44,13.8,0,0
37,61104,,3.4,617.92,8,77.24,2.4,1,1
72,82618,,2.1,165.14,2,82.57,1.0,2,2
47,37186,,1.6,149.13,3,49.71,1.9,2,2
59,64997,,6.0,2017.17,27,74.71,4.5,2,2
37,118633,,0.3,802.28,4,200.57,13.3,0,0
58,40164,,4.3,488.4,8,61.05,1.9,2,2
35,15000,,0.4,50.1,1,50.1,2.5,1,1
55,67608,,1.1,783.86,11,71.26,10.0,2,2
37,40608,,4.4,326.16,6,54.36,1.4,1,1
23,47564,,0.3,140.9,2,70.45,6.7,1,1
75,86095,,0.9,1367.47,13,105.19,14.4,2,2
74,52964,,4.6,665.5,10,66.55,2.2,2,2
59,75871,,0.5,272.34,3,90.78,6.0,2,2
42,45691,,0.3,70.31,1,70.31,3.3,1,1
58,96729,,1.0,1323.6,12,110.3,12.0,0,0
58,41681,,6.0,240.4,4,60.1,0.7,2,2
20,66969,,6.1,2530.62,34,74.43,5.6,1,1
61,42413,,1.1,75.15,1,75.15,0.9,2,2
60,33009,,1.6,180.92,4,45.23,2.5,2,2
63,57695,,4.4,515.97,7,73.71,1.6,2,2
74,47769,,3.9,603.1,10,60.31,2.6,2,2
36,93309,,1.7,574.38,6,95.73,3.5,0,0
27,60916,,4.1,3795.78,41,92.58,10.0,1,1
68,65100,,2.5,1428.15,15,95.21,6.0,2,2
22,131729,,3.0,15959.43,61,261.63,20.3,0,0
39,49738,,5.0,315.4,5,63.08,1.0,1,1
26,84117,,1.6,937.32,12,78.11,7.5,1,1
50,55160,,3.3,531.52,8,66.44,2.4,2,2
32,51646,,5.9,924.0,12,77.0,2.0,1,1
41,40943,,3.8,287.92,4,71.98,1.1,1,1
47,58394,,2.1,422.85,5,84.57,2.4,2,2
53,52124,,0.4,83.91,1,83.91,2.5,2,2
75,23689,,0.5,37.1,1,37.1,2.0,2,2
56,44814,,6.5,349.14,6,58.19,0.9,2,2
23,46297,,1.9,2608.64,32,81.52,16.8,1,1
32,31753,,1.5,120.64,2,60.32,1.3,1,1
55,131822,,4.0,25304.82,87,290.86,21.8,0,0
56,39518,,2.6,434.7,7,62.1,2.7,2,2
69,106955,,6.0,7592.0,50,151.84,8.3,0,0
39,61708,,2.5,404.4,6,67.4,2.4,1,1
20,99902,,1.4,1727.16,12,143.93,8.6,1,1
70,51087,,5.2,728.98,14,52.07,2.7,2,2
46,75652,,0.8,445.75,5,89.15,6.2,1,1
46,54810,,2.7,313.8,5,62.76,1.9,1,1
48,66379,,1.1,287.76,3,95.92,2.7,2,2
62,39691,,4.8,318.71,7,45.53,1.5,2,2
19,67458,,0.8,323.88,4,80.97,5.0,1,1
52,33959,,3.4,398.28,6,66.38,1.8,2,2
62,150986,,5.6,51010.5,150,340.07,26.8,0,0
26,64840,,4.2,3177.3,34,93.45,8.1,1,1
39,33841,,2.7,368.13,7,52.59,2.6,1,1
36,26692,,5.4,237.54,6,39.59,1.1,1,1
67,87637,,4.6,1219.46,11,110.86,2.4,2,2
54,51937,,2.0,66.28,1,66.28,0.5,2,2
27,52984,,3.9,704.8,10,70.48,2.6,1,1
63,44954,,0.8,66.72,1,66.72,1.2,2,2
38,47768,,3.0,395.92,8,49.49,2.7,1,1
34,71821,,4.9,2840.55,29,97.95,5.9,1,1
20,59770,,0.8,146.38,2,73.19,2.5,1,1
24,96016,,2.8,5183.2,38,136.4,13.6,1,1
58,15000,,5.2,595.66,13,45.82,2.5,2,2
54,41142,,0.6,54.42,1,54.42,1.7,2,2
53,42209,,3.8,500.4,9,55.6,2.4,2,2
20,34353,,4.3,172.65,3,57.55,0.7,1,1
75,37009,,5.6,1224.34,17,72.02,3.0,2,2
30,32428,,4.1,525.0,10,52.5,2.4,1,1
58,15000,,2.2,294.84,6,49.14,2.7,2,2
47,38688,,1.4,167.85,3,55.95,2.1,2,2
40,36446,,0.5,210.9,3,70.3,6.0,1,1
24,100865,,4.5,2620.56,24,109.19,5.3,0,0
47,37429,,4.0,526.8,10,52.68,2.5,2,2
46,43618,,0.6,68.09,1,68.09,1.7,1,1
25,57358,,5.4,456.72,8,57.09,1.5,1,1
27,47327,,5.3,937.8,12,78.15,2.3,1,1
50,58018,,4.1,203.82,3,67.94,0.7,2,2
37,46640,,3.1,226.68,3,75.56,1.0,1,1
46,38694,,4.8,650.9,10,65.09,2.1,1,1
46,126415,,1.8,3456.67,23,150.29,12.8,0,0
70,42367,,4.7,243.55,5,48.71,1.1,2,2
38,54333,,6.4,521.82,9,57.98,1.4,1,1
18,97246,,4.4,1873.0,20,93.65,4.5,1,1
68,90623,,1.4,2288.54,17,134.62,12.1,2,2
51,70614,,2.2,317.8,5,63.56,2.3,2,2
61,41670,,3.3,103.7,2,51.85,0.6,2,2
72,32642,,3.8,172.17,3,57.39,0.8,2,2
49,136105,,1.6,3123.0,20,156.15,12.5,0,0
62,109614,,4.8,10867.8,60,181.13,12.5,0,0
31,75998,,4.5,1181.16,18,65.62,4.0,1,1
54,52631,,3.1,509.22,9,56.58,2.9,2,2
52,77179,,2.0,563.92,7,80.56,3.5,2,2
41,46070,,4.0,230.79,3,76.93,0.8,1,1
66,59393,,1.5,232.04,4,58.01,2.7,2,2
18,65146,,5.2,2664.0,37,72.0,7.1,1,1
63,51752,,3.4,493.29,9,54.81,2.6,2,2
23,54007,,1.8,86.08,1,86.08,0.6,1,1
66,71782,,3.4,6657.75,55,121.05,16.2,2,2
21,19496,,4.0,339.71,7,48.53,1.8,1,1
55,100737,,2.2,4334.04,27,160.52,12.3,0,0
18,40313,,5.5,537.0,10,53.7,1.8,1,1
58,20478,,5.7,705.75,15,47.05,2.6,2,2
48,70316,,2.6,1162.35,15,77.49,5.8,2,2
53,141245,,1.4,2942.53,17,173.09,12.1,0,0
26,40692,,0.9,119.62,2,59.81,2.2,1,1
58,44888,,1.1,318.24,4,79.56,3.6,2,2
71,80566,,0.4,151.9,2,75.95,5.0,2,2
62,38462,,2.1,70.67,1,70.67,0.5,2,2
40,44033,,1.8,355.8,5,71.16,2.8,1,1
48,52200,,1.5,313.08,6,52.18,4.0,2,2
46,62797,,1.2,630.84,7,90.12,5.8,1,1
66,66229,,6.0,1498.4,16,93.65,2.7,2,2
38,58508,,3.4,1031.1,15,68.74,4.4,1,1
20,85185,,0.3,85.03,1,85.03,3.3,1,1
75,46798,,2.6,547.26,7,78.18,2.7,2,2
43,56404,,6.0,318.08,4,79.52,0.7,1,1
23,56372,,4.7,594.1,10,59.41,2.1,1,1
37,54679,,0.7,583.66,7,83.38,10.0,1,1
64,40606,,3.2,136.36,2,68.18,0.6,2,2
63,47558,,0.7,122.08,2,61.04,2.9,2,2
30,137170,,3.6,6839.44,47,145.52,13.1,0,0
58,51878,,0.3,66.06,1,66.06,3.3,2,2
40,58542,,5.0,1383.2,16,86.45,3.2,1,1
32,63677,,2.6,573.93,7,81.99,2.7,1,1
63,50805,,6.5,1195.05,15,79.67,2.3,2,2
48,58223,,0.4,76.34,1,76.34,2.5,2,2
21,170805,,2.7,15334.56,46,333.36,17.0,0,0
28,89690,,3.7,23947.3,109,219.7,29.5,1,1
71,154438,,1.7,4127.5,25,165.1,14.7,0,0
19,44077,,1.8,317.31,7,45.33,3.9,1,1
33,74115,,2.2,528.48,8,66.06,3.6,1,1
68,53801,,0.3,162.76,2,81.38,6.7,2,2
48,71505,,6.5,3958.65,45,87.97,6.9,2,2
65,86404,,1.2,1225.2,12,102.1,10.0,2,2
56,46151,,0.9,64.61,1,64.61,1.1,2,2
60,71410,,5.0,1614.9,21,76.9,4.2,2,2
61,76166,,2.2,699.1,10,69.91,4.5,2,2
21,222487,,4.9,71651.42,158,453.49,32.2,0,0
65,78668,,4.0,4252.15,35,121.49,8.8,2,2
45,55799,,3.8,538.8,8,67.35,2.1,1,1
75,48655,,4.9,702.96,12,58.58,2.4,2,2
33,117214,,6.0,2203.96,22,100.18,3.7,0,0
56,61475,,3.1,1267.2,18,70.4,5.8,2,2
42,60942,,5.7,2847.24,36,79.09,6.3,1,1
30,63778,,4.1,346.12,4,86.53,1.0,1,1
22,73609,,5.7,7805.46,78,100.07,13.7,1,1
47,42907,,3.6,823.9,14,58.85,3.9,2,2
18,107884,,3.6,8475.3,45,188.34,12.5,0,0
22,77588,,4.6,8489.4,60,141.49,13.0,1,1
71,111181,,4.6,15567.86,77,202.18,16.7,0,0
31,97648,,2.2,1170.24,12,97.52,5.5,0,0
28,84147,,2.5,2140.35,19,112.65,7.6,1,1
51,25827,,5.8,2122.91,43,49.37,7.4,2,2
73,60232,,6.3,1027.52,16,64.22,2.5,2,2
46,97393,,4.3,1615.32,21,76.92,4.9,0,0
35,70901,,1.7,3657.6,30,121.92,17.6,1,1
32,47201,,0.3,65.09,1,65.09,3.3,1,1
63,170761,,2.0,17829.24,52,342.87,26.0,0,0
42,97251,,2.7,735.93,9,81.77,3.3,0,0
47,46228,,6.0,1042.4,16,65.15,2.7,2,2
62,76950,,4.7,1706.54,22,77.57,4.7,2,2
19,71833,,4.7,1830.0,20,91.5,4.3,1,1
68,26900,,3.9,387.72,9,43.08,2.3,2,2
57,80291,,1.8,1010.57,11,91.87,6.1,2,2
44,99441,,3.3,7811.44,52,150.22,15.8,0,0
71,198266,,5.6,30372.84,108,281.23,19.3,0,0
66,66462,,6.3,1758.25,25,70.33,4.0,2,2
32,60757,,4.3,112.28,2,56.14,0.5,1,1
49,59593,,1.1,246.66,3,82.22,2.7,2,2
37,33713,,2.8,276.0,5,55.2,1.8,1,1
70,115877,,0.2,376.38,2,188.19,10.0,0,0
31,55265,,6.5,5469.02,62,88.21,9.5,1,1
44,56230,,5.7,929.61,11,84.51,1.9,1,1
20,39128,,5.4,781.44,16,48.84,3.0,1,1
66,66840,,2.8,252.33,3,84.11,1.1,2,2
20,15000,,3.4,321.0,6,53.5,1.8,1,1
30,38813,,5.0,477.72,9,53.08,1.8,1,1
42,45671,,0.1,57.46,1,57.46,10.0,1,1
35,42051,,4.5,1174.58,22,53.39,4.9,1,1
18,162011,,3.4,26078.25,75,347.71,22.1,0,0
56,57718,,5.9,427.32,6,71.22,1.0,2,2
72,36820,,4.7,4827.32,68,70.99,14.5,2,2
22,49853,,0.1,75.39,1,75.39,10.0,1,1
19,16753,,0.3,37.48,1,37.48,3.3,1,1
47,90021,,4.2,1618.88,16,101.18,3.8,0,0
34,83946,,2.8,1499.68,16,93.73,5.7,1,1
46,51402,,2.7,547.44,8,68.43,3.0,1,1
70,46529,,6.1,1568.14,23,68.18,3.8,2,2
59,71095,,3.0,1627.25,23,70.75,7.7,2,2
21,42396,,0.4,196.52,4,49.13,10.0,1,1
26,79960,,4.7,646.65,9,71.85,1.9,1,1
38,47105,,0.6,48.18,1,48.18,1.7,1,1
60,55366,,4.0,478.08,6,79.68,1.5,2,2
75,55407,,2.3,69.56,1,69.56,0.4,2,2
29,130564,,5.8,12377.58,67,184.74,11.6,0,0
29,42929,,4.9,591.76,8,73.97,1.6,1,1
67,94357,,6.1,3174.99,39,81.41,6.4,2,2
21,146961,,1.9,9736.75,29,335.75,15.3,0,0
45,82493,,6.3,2455.82,34,72.23,5.4,0,0
26,79956,,3.2,544.46,7,77.78,2.2,1,1
57,118702,,3.5,4868.55,31,157.05,8.9,0,0
68,178008,,1.2,7032.25,25,281.29,20.8,0,0
73,70087,,0.8,646.72,8,80.84,10.0,2,2
49,41485,,2.5,343.63,7,49.09,2.8,2,2
30,54744,,4.0,1306.86,23,56.82,5.8,1,1
51,68911,,4.7,3048.74,38,80.23,8.1,2,2
36,45495,,4.3,660.2,10,66.02,2.3,1,1
31,64205,,1.0,181.86,2,90.93,2.0,1,1
22,115626,,0.3,770.4,5,154.08,16.7,0,0
44,22323,,4.5,253.89,7,36.27,1.6,1,1
45,85654,,1.6,704.16,9,78.24,5.6,0,0
43,79406,,1.1,188.13,3,62.71,2.7,1,1
27,26798,,6.4,876.96,18,48.72,2.8,1,1
41,70660,,5.2,2745.68,28,98.06,5.4,1,1
34,56259,,0.7,78.18,1,78.18,1.4,1,1
69,49362,,1.6,72.92,1,72.92,0.6,2,2
33,40487,,5.2,245.0,4,61.25,0.8,1,1
34,89177,,0.9,1653.1,10,165.31,11.1,1,1
18,67446,,5.3,1338.55,19,70.45,3.6,1,1
38,45263,,0.7,61.02,1,61.02,1.4,1,1
71,81019,,0.7,198.57,3,66.19,4.3,2,2
64,52886,,3.0,257.08,4,64.27,1.3,2,2
66,18979,,3.0,100.28,2,50.14,0.7,2,2
60,43375,,5.6,2731.68,42,65.04,7.5,2,2
39,81952,,1.7,824.16,12,68.68,7.1,1,1
22,83717,,3.6,1497.42,18,83.19,5.0,1,1
53,49818,,0.2,81.79,1,81.79,5.0,2,2
75,41606,,0.2,47.1,1,47.1,5.0,2,2
38,92184,,4.9,2410.08,24,100.42,4.9,0,0
73,92761,,4.1,3474.88,32,108.59,7.8,2,2
26,75650,,2.9,5824.28,44,132.37,15.2,1,1
44,38866,,3.4,586.17,9,65.13,2.6,1,1
65,29097,,3.2,333.78,6,55.63,1.9,2,2
29,55945,,4.8,1524.2,20,76.21,4.2,1,1
35,66850,,1.8,487.6,5,97.52,2.8,1,1
71,77051,,4.7,1033.5,15,68.9,3.2,2,2
52,53713,,4.5,783.9,9,87.1,2.0,2,2
32,46962,,2.4,416.04,6,69.34,2.5,1,1
67,51459,,5.6,764.4,15,50.96,2.7,2,2
61,35907,,5.2,571.01,11,51.91,2.1,2,2
47,99368,,1.6,472.16,4,118.04,2.5,0,0
62,25801,,2.9,392.32,8,49.04,2.8,2,2
50,52218,,3.5,263.96,4,65.99,1.1,2,2
53,163556,,3.8,24998.6,121,206.6,31.8,0,0
57,149031,,4.4,28539.66,131,217.86,29.8,0,0
68,67444,,4.5,1865.0,25,74.6,5.6,2,2
70,25052,,4.7,229.3,5,45.86,1.1,2,2
47,92138,,1.0,1721.83,11,156.53,11.0,0,0
43,63522,,1.8,957.32,14,68.38,7.8,1,1
38,41836,,0.3,66.43,1,66.43,3.3,1,1
54,78661,,1.1,2563.92,18,142.44,16.4,2,2
60,79187,,5.9,1509.72,23,65.64,3.9,2,2
74,27658,,1.0,121.7,2,60.85,2.0,2,2
48,120470,,5.2,20116.64,118,170.48,22.7,0,0
73,87390,,4.9,11036.22,78,141.49,15.9,2,2
73,92133,,6.0,6361.44,48,132.53,8.0,2,2
34,74048,,1.2,1492.0,16,93.25,13.3,1,1
34,63594,,6.1,791.45,11,71.95,1.8,1,1
51,109230,,2.0,4939.2,36,137.2,18.0,0,0
41,82085,,3.6,6180.56,46,134.36,12.8,1,1
75,65961,,0.3,61.07,1,61.07,3.3,2,2
50,72475,,1.8,797.2,8,99.65,4.4,2,2
21,59019,,1.2,383.6,7,54.8,5.8,1,1
26,32222,,6.5,386.96,8,48.37,1.2,1,1
19,60469,,0.2,57.3,1,57.3,5.0,1,1
52,40307,,2.4,198.16,4,49.54,1.7,2,2
55,69897,,2.1,374.82,6,62.47,2.9,2,2
62,58446,,5.3,699.6,11,63.6,2.1,2,2
32,53568,,5.1,2270.24,28,81.08,5.5,1,1
60,23721,,5.4,515.6,10,51.56,1.9,2,2
59,59528,,6.4,3382.02,54,62.63,8.4,2,2
20,61950,,2.3,541.08,9,60.12,3.9,1,1
48,64875,,1.1,227.84,4,56.96,3.6,2,2
69,71079,,6.2,12691.96,109,116.44,17.6,2,2
58,53783,,6.1,1210.02,14,86.43,2.3,2,2
74,21551,,4.1,234.0,6,39.0,1.5,2,2
59,65617,,6.5,613.25,11,55.75,1.7,2,2
70,31218,,6.5,585.5,10,58.55,1.5,2,2
72,63599,,3.7,545.84,8,68.23,2.2,2,2
74,96641,,0.7,324.2,4,81.05,5.7,2,2
73,82880,,0.2,77.4,1,77.4,5.0,2,2
40,50942,,1.7,280.4,4,70.1,2.4,1,1
29,48374,,3.4,430.8,6,71.8,1.8,1,1
25,48671,,4.8,1677.24,27,62.12,5.6,1,1
70,34172,,2.3,279.8,5,55.96,2.2,2,2
38,41984,,2.2,137.55,3,45.85,1.4,1,1
38,149616,,2.5,6181.8,30,206.06,12.0,0,0
49,81363,,2.4,741.86,7,105.98,2.9,2,2
34,94087,,4.4,2411.64,29,83.16,6.6,0,0
71,49132,,1.1,49.02,1,49.02,0.9,2,2
54,72729,,2.3,502.9,5,100.58,2.2,2,2
41,98566,,4.0,6739.02,58,116.19,14.5,0,0
25,72329,,4.7,2268.0,25,90.72,5.3,1,1
35,78149,,0.4,208.96,2,104.48,5.0,1,1
28,72066,,5.3,1694.42,26,65.17,4.9,1,1
71,37875,,3.4,849.2,20,42.46,5.9,2,2
27,159106,,6.5,39421.2,190,207.48,29.2,0,0
43,136023,,5.1,11804.87,77,153.31,15.1,0,0
64,54201,,0.6,335.12,4,83.78,6.7,2,2
23,64249,,4.4,2946.24,36,81.84,8.2,1,1
68,56935,,4.5,704.7,9,78.3,2.0,2,2
34,50765,,0.9,247.8,5,49.56,5.6,1,1
40,43799,,3.1,559.98,9,62.22,2.9,1,1
59,69360,,5.9,1414.56,16,88.41,2.7,2,2
54,54649,,3.3,1273.25,25,50.93,7.6,2,2
45,55744,,1.7,317.2,5,63.44,2.9,1,1
33,37778,,5.8,1251.81,21,59.61,3.6,1,1
29,92429,,4.0,9018.24,66,136.64,16.5,1,1
75,56032,,2.8,375.55,5,75.11,1.8,2,2
38,52932,,3.5,783.6,10,78.36,2.9,1,1
41,57512,,6.0,953.59,11,86.69,1.8,1,1
45,80648,,1.4,282.51,3,94.17,2.1,1,1
54,98189,,4.6,2842.2,30,94.74,6.5,0,0
38,51120,,3.4,387.15,5,77.43,1.5,1,1
50,22584,,5.3,409.29,7,58.47,1.3,2,2
19,100388,,6.3,4320.4,35,123.44,5.6,1,1
54,99268,,1.2,557.58,6,92.93,5.0,0,0
72,98821,,4.4,2302.4,20,115.12,4.5,2,2
36,26519,,5.5,259.2,5,51.84,0.9,1,1
45,43033,,0.3,135.74,2,67.87,6.7,1,1
32,20799,,0.4,44.12,1,44.12,2.5,1,1
18,84523,,1.1,906.62,11,82.42,10.0,1,1
60,82755,,6.1,1094.6,13,84.2,2.1,2,2
45,112345,,3.6,8984.08,56,160.43,15.6,0,0
67,83245,,6.0,2353.23,33,71.31,5.5,2,2
52,61314,,0.3,151.82,2,75.91,6.7,2,2
49,31388,,3.8,318.3,6,53.05,1.6,2,2
45,56516,,3.6,855.03,11,77.73,3.1,1,1
26,79562,,1.2,440.22,6,73.37,5.0,1,1
41,32207,,3.1,268.32,4,67.08,1.3,1,1
21,58661,,4.9,815.22,14,58.23,2.9,1,1
73,84916,,1.6,691.11,9,76.79,5.6,2,2
62,43509,,4.0,337.61,7,48.23,1.8,2,2
58,30221,,0.6,79.86,2,39.93,3.3,2,2
20,49200,,4.2,293.76,4,73.44,1.0,1,1
65,100529,,1.9,3523.14,23,153.18,12.1,0,0
39,76903,,4.9,1152.48,12,96.04,2.4,1,1
57,40924,,2.3,419.76,6,69.96,2.6,2,2
75,83010,,6.0,1193.16,12,99.43,2.0,2,2
56,71485,,3.3,2205.3,30,73.51,9.1,2,2
74,75216,,2.6,479.71,7,68.53,2.7,2,2
72,124497,,4.6,33415.44,142,235.32,30.9,0,0
66,89110,,0.6,3914.82,21,186.42,35.0,2,2
42,106174,,5.0,11850.36,74,160.14,14.8,0,0
65,80430,,6.5,2191.56,28,78.27,4.3,2,2
70,18550,,3.1,501.06,14,35.79,4.5,2,2
39,34940,,0.7,53.5,1,53.5,1.4,1,1
67,36376,,5.3,1156.5,25,46.26,4.7,2,2
65,59137,,2.1,230.46,3,76.82,1.4,2,2
64,60436,,2.4,173.4,3,57.8,1.2,2,2
51,42263,,3.8,148.7,2,74.35,0.5,2,2
37,36195,,6.4,551.76,8,68.97,1.2,1,1
53,43867,,2.9,342.3,7,48.9,2.4,2,2
54,46448,,3.1,154.32,2,77.16,0.6,2,2
56,60519,,0.8,243.52,4,60.88,5.0,2,2
44,90849,,3.6,1487.84,17,87.52,4.7,0,0
64,59026,,4.7,986.7,11,89.7,2.3,2,2
66,29744,,3.9,455.14,7,65.02,1.8,2,2
49,75028,,1.4,3402.16,23,147.92,16.4,2,2
59,65640,,3.9,1098.6,12,91.55,3.1,2,2
69,55604,,0.7,112.28,2,56.14,2.9,2,2
46,75949,,0.4,95.28,1,95.28,2.5,1,1
58,36439,,1.1,372.19,7,53.17,6.4,2,2
65,62840,,5.1,229.62,3,76.54,0.6,2,2
49,31174,,6.1,219.68,4,54.92,0.7,2,2
41,75434,,1.1,800.6,10,80.06,9.1,1,1
20,47611,,4.6,1037.66,13,79.82,2.8,1,1
71,31044,,4.9,467.04,12,38.92,2.4,2,2
44,62461,,5.0,1202.2,20,60.11,4.0,1,1
26,160706,,3.5,38012.07,113,336.39,32.3,0,0
57,43744,,5.3,1008.0,14,72.0,2.6,2,2
40,97819,,4.5,981.96,12,81.83,2.7,0,0
24,130340,,4.0,8082.74,41,197.14,10.2,0,0
34,45487,,3.1,282.45,5,56.49,1.6,1,1
54,55742,,0.6,75.68,1,75.68,1.7,2,2
24,48034,,3.6,918.88,16,57.43,4.4,1,1
47,66234,,3.7,920.92,11,83.72,3.0,2,2
30,74985,,1.8,2946.72,21,140.32,11.7,1,1
35,74028,,6.2,5088.16,59,86.24,9.5,1,1
48,53606,,5.0,224.16,4,56.04,0.8,2,2
39,61244,,1.2,286.7,5,57.34,4.2,1,1
31,40787,,6.2,963.39,17,56.67,2.7,1,1
35,100804,,6.1,8734.0,50,174.68,8.2,0,0
52,44679,,2.2,139.9,2,69.95,0.9,2,2
34,58123,,5.4,2830.68,36,78.63,6.7,1,1
36,36405,,0.6,71.31,1,71.31,1.7,1,1
48,58872,,3.5,783.53,11,71.23,3.1,2,2
56,96521,,1.9,4305.34,26,165.59,13.7,0,0
70,58498,,0.6,62.78,1,62.78,1.7,2,2
53,65740,,2.6,375.6,5,75.12,1.9,2,2
32,48970,,4.9,1876.7,35,53.62,7.1,1,1
46,75644,,6.4,2884.96,38,75.92,5.9,1,1
73,71751,,0.9,333.12,4,83.28,4.4,2,2
57,51329,,5.9,3606.12,53,68.04,9.0,2,2
33,88787,,2.7,1810.13,19,95.27,7.0,1,1
