CustomerID,Age,Income,TotalSpend,TotalTransactions,PurchaseFrequency,AverageOrderValue,Tenure,MonthlySpend,LastPurchaseDays,SatisfactionScore
CUST_04454,34,26849.76,595.36,31,1.0,19.84,2.6,19.08,89,4.2
CUST_04455,37,36027.8,335.92,8,0.5,41.95,1.5,18.66,43,7.4
CUST_04456,57,181050.85,91573.73,357,6.7,262.19,6.1,1251.01,33,9.3
CUST_04457,36,46838.26,2021.41,53,1.6,38.34,2.8,60.16,48,5.7
CUST_04458,47,117380.77,63670.11,303,6.7,214.1,4.1,1294.11,1,8.3
CUST_04459,42,95414.3,9624.27,133,2.9,71.12,4.1,195.62,33,5.7
CUST_04460,34,71054.14,718.57,10,4.6,72.84,0.2,299.4,32,7.8
CUST_04461,53,60117.7,785.32,11,4.3,72.52,0.2,327.22,40,7.7
CUST_04462,18,47777.45,2496.83,35,1.0,69.86,2.7,77.06,36,7.1
CUST_04463,51,114882.86,719.42,3,0.1,248.07,2.3,26.07,228,2.0
CUST_04464,47,160177.07,115382.41,491,7.0,241.56,6.0,1602.53,8,8.3
CUST_04465,32,38084.05,442.54,17,0.9,25.77,1.5,24.59,100,7.7
CUST_04466,46,67984.53,11700.74,104,4.0,115.54,2.0,487.53,19,8.4
CUST_04467,40,118406.5,177464.57,594,5.9,287.54,7.4,1998.47,12,7.9
CUST_04468,50,181462.72,224679.17,834,8.7,278.19,8.5,2202.74,1,9.7
CUST_04469,45,77291.74,5144.75,19,0.9,271.75,2.0,214.36,158,2.7
CUST_04470,41,23169.41,1453.54,65,1.2,22.96,4.4,27.53,84,4.9
CUST_04471,33,122215.93,978.04,4,0.1,234.23,3.6,22.64,155,4.4
CUST_04472,44,96418.6,3442.22,17,0.7,209.11,2.0,143.43,213,4.1
CUST_04473,41,61038.9,14565.53,127,3.7,,2.8,,56,8.6
CUST_04474,34,73399.57,10691.14,77,3.1,138.5,2.1,424.25,26,6.8
CUST_04475,18,30492.81,721.38,30,0.8,24.18,2.7,22.26,70,5.7
CUST_04476,51,69962.54,6522.75,86,4.2,80.91,1.7,319.74,15,6.1
CUST_04477,30,43644.53,2202.23,20,4.0,104.87,0.4,458.8,32,7.1
CUST_04478,44,59714.66,16089.11,195,3.3,81.27,4.5,297.95,44,7.3
CUST_04479,25,57439.89,25226.52,221,4.2,118.48,4.4,477.78,48,8.6
CUST_04480,35,74468.44,15964.86,115,2.1,141.03,4.7,283.06,55,6.4
CUST_04481,73,159863.66,52173.51,200,3.3,274.49,5.2,836.11,6,8.5
CUST_04482,48,83609.05,13101.91,89,3.4,150.73,2.1,519.92,12,7.0
CUST_04483,41,72150.23,8353.39,105,1.7,79.83,5.0,139.22,45,5.3
CUST_04484,47,78747.27,23267.15,177,2.7,125.3,4.8,403.94,17,6.7
CUST_04485,38,58518.76,11800.32,93,2.1,118.06,3.9,252.14,61,5.8
CUST_04486,29,22056.31,466.97,14,1.2,32.83,1.0,38.91,83,6.3
CUST_04487,44,114264.69,129616.5,722,8.1,188.32,6.9,1565.42,29,7.9
CUST_04488,37,62576.11,9160.75,55,3.1,155.68,1.4,545.28,24,5.6
CUST_04489,19,39252.92,2017.77,42,1.4,50.74,2.5,67.26,72,6.6
CUST_04490,29,82338.92,20114.89,160,4.1,122.56,3.3,507.95,27,6.0
CUST_04491,31,74769.58,9860.9,69,3.0,142.63,2.0,410.87,52,7.7
CUST_04492,43,24877.05,632.48,16,0.4,38.12,3.6,14.64,44,6.8
CUST_04493,19,45527.01,6262.8,69,2.5,92.87,2.3,226.91,24,8.0
CUST_04494,29,47392.74,1761.52,38,1.3,44.96,2.3,63.82,42,5.1
CUST_04495,39,20790.97,788.45,26,0.8,29.06,2.6,25.27,58,7.9
CUST_04496,18,53719.75,646.68,7,2.8,91.26,0.2,269.45,37,6.7
CUST_04497,43,60184.04,42802.02,341,3.8,125.47,7.3,488.61,44,6.0
CUST_04498,42,134912.62,117929.74,347,6.8,329.76,4.6,2136.41,3,8.7
CUST_04499,18,88369.61,4238.64,82,1.3,49.69,5.0,70.64,47,8.0
CUST_04500,45,50596.14,19988.89,173,2.4,117.18,6.8,244.96,38,9.0
CUST_04501,39,78237.62,3292.61,83,2.0,40.44,3.4,80.7,35,5.6
CUST_04502,42,74231.25,13560.32,98,2.1,141.1,3.7,305.41,42,5.9
CUST_04503,62,68838.13,1931.7,32,2.4,64.73,1.1,146.34,55,8.4
CUST_04504,52,153778.55,210947.61,672,7.0,305.36,8.0,2197.37,6,8.7
CUST_04505,27,108180.79,7700.81,77,1.9,100.03,3.7,173.44,46,8.5
CUST_04506,34,70220.69,14804.77,124,2.3,,4.5,274.16,39,7.8
CUST_04507,29,22483.47,926.86,16,0.5,58.71,2.3,33.58,108,
CUST_04508,36,82303.66,160569.32,535,6.4,296.24,7.0,1911.54,9,8.3
CUST_04509,37,47619.21,14389.35,164,4.5,89.52,3.1,386.81,51,7.4
CUST_04510,55,145894.83,3583.38,17,0.8,205.26,2.0,149.31,117,3.1
CUST_04511,61,173373.65,36936.09,111,6.0,336.57,1.5,2052.0,45,8.8
CUST_04512,18,71668.79,10792.76,112,3.1,99.8,2.9,310.14,18,
CUST_04513,36,158857.4,95797.15,432,9.6,217.8,3.9,2046.95,5,8.4
CUST_04514,43,79067.15,6008.3,65,2.9,94.91,1.9,263.52,40,7.1
CUST_04515,29,73785.87,25043.74,224,5.1,112.04,4.1,509.02,35,7.7
CUST_04516,26,46117.36,22821.3,151,4.3,147.01,2.9,655.78,6,7.9
CUST_04517,18,78887.71,11076.1,79,1.5,140.0,4.2,219.76,61,7.1
CUST_04518,31,46832.93,84.06,3,0.5,27.93,0.6,11.68,65,5.8
CUST_04519,39,,78937.98,342,6.5,233.89,4.4,1495.04,7,8.1
CUST_04520,51,93320.54,182093.61,664,6.4,272.86,7.6,1996.64,1,9.3
CUST_04521,26,33047.09,308.95,17,0.4,18.52,3.5,7.36,67,5.2
CUST_04522,42,82748.66,5722.24,71,3.8,79.34,1.5,317.9,36,5.8
CUST_04523,31,34832.98,186.15,4,0.4,47.01,0.7,22.16,53,7.1
CUST_04524,31,91532.7,12145.34,106,4.7,115.23,1.8,562.28,40,6.1
CUST_04525,37,41111.43,47.79,2,0.1,24.64,1.6,2.49,37,6.4
CUST_04526,32,65315.85,13909.84,123,4.7,111.36,2.5,463.66,37,6.5
CUST_04527,29,27194.49,646.31,14,0.4,46.93,2.4,22.44,46,7.0
CUST_04528,68,105024.22,10571.9,79,0.7,138.36,8.9,98.99,164,3.8
CUST_04529,45,74673.1,17507.39,156,3.2,114.0,3.8,383.93,16,6.9
CUST_04530,30,127559.31,77096.1,347,6.2,216.88,4.3,1494.11,1,8.3
CUST_04531,45,68033.9,18829.86,156,3.5,118.64,3.4,461.52,18,6.9
CUST_04532,47,117977.64,63223.66,232,5.2,292.12,3.5,1505.33,3,8.5
CUST_04533,47,71479.77,33798.32,286,3.6,120.69,6.6,,38,5.8
CUST_04534,27,71180.43,14170.2,151,3.8,89.96,3.4,347.31,36,7.3
CUST_04535,39,72246.22,1102.78,13,1.0,81.75,1.0,91.9,27,5.9
CUST_04536,37,88351.6,29011.47,216,3.7,139.56,4.8,503.67,21,6.7
CUST_04537,45,64882.05,19355.64,167,5.1,112.86,2.7,597.4,61,5.2
CUST_04538,30,78132.25,5229.04,53,1.1,103.11,3.7,117.77,72,7.5
CUST_04539,51,123901.42,213540.76,631,7.5,347.13,6.0,2965.84,10,9.8
CUST_04540,44,150070.19,85198.83,575,7.2,153.09,7.2,986.1,15,9.3
CUST_04541,29,163323.98,53488.08,209,4.3,250.38,3.9,1142.91,12,8.3
CUST_04542,49,85482.01,7136.83,166,2.9,,5.2,114.37,59,6.5
CUST_04543,46,73825.23,23662.97,208,3.1,112.06,5.5,358.53,37,7.7
CUST_04544,23,100134.39,19609.24,134,3.8,155.48,3.4,480.62,34,6.1
CUST_04545,25,65253.93,24668.36,167,3.6,143.9,4.1,501.39,11,7.4
CUST_04546,36,39625.22,50.1,1,0.8,47.76,0.1,41.75,44,4.3
CUST_04547,50,147479.2,98247.27,485,6.2,201.12,6.0,1364.55,40,8.8
CUST_04548,27,109203.06,16334.24,149,3.7,103.46,3.8,358.21,47,5.8
CUST_04549,18,34756.23,2265.06,78,1.4,28.3,4.5,41.95,77,5.0
CUST_04550,34,39035.15,1538.24,11,0.3,22.81,3.1,7.11,63,
CUST_04551,35,110980.86,11652.84,64,1.2,183.34,4.0,242.77,147,3.6
CUST_04552,29,152712.61,146652.75,490,6.8,296.44,6.2,1971.14,17,8.0
CUST_04553,69,136344.94,119269.4,519,7.6,234.58,5.5,1807.11,2,6.9
CUST_04554,36,35904.65,903.25,23,0.8,,2.4,31.36,76,
CUST_04555,21,74580.09,28499.76,256,3.4,114.11,6.8,349.26,58,6.4
CUST_04556,48,64047.64,24812.89,252,4.0,97.63,5.5,375.95,31,8.3
CUST_04557,18,31464.57,914.94,24,0.8,39.62,2.7,28.24,15,4.7
CUST_04558,36,28991.94,221.7,5,1.3,44.19,0.4,,37,6.0
CUST_04559,36,101645.9,6005.81,26,0.3,247.12,6.4,78.2,200,3.5
CUST_04560,52,73037.77,8404.29,52,0.5,163.24,9.0,77.82,166,4.1
CUST_04561,35,26322.48,1463.67,33,0.9,44.01,2.9,42.06,44,7.2
CUST_04562,40,89832.35,1408.77,14,1.8,102.8,0.7,167.71,57,9.4
CUST_04563,21,35424.38,1541.22,32,1.2,48.62,2.2,58.38,37,5.9
CUST_04564,25,160269.78,91730.12,306,5.1,299.95,4.8,1592.54,20,10.0
CUST_04565,20,85627.45,26448.2,179,4.5,149.5,3.3,667.88,31,7.2
CUST_04566,39,39175.69,555.66,13,0.6,42.38,1.9,24.37,37,6.6
CUST_04567,51,59606.88,12099.47,90,2.6,141.62,2.7,373.44,35,6.8
CUST_04568,45,64788.75,8472.72,65,2.1,135.16,3.1,227.76,18,8.8
CUST_04569,47,136082.1,121459.14,629,10.9,199.23,5.5,1840.29,28,7.9
CUST_04570,20,39940.33,427.22,12,0.7,35.83,1.4,25.43,60,7.0
CUST_04571,31,84018.6,7892.91,63,1.5,118.84,4.3,152.96,5,6.2
CUST_04572,34,34914.86,10.17,1,0.5,10.0,0.1,8.47,31,6.6
CUST_04573,31,74549.18,17214.77,129,3.2,140.69,3.5,409.88,31,8.2
CUST_04574,18,43891.41,89.18,3,0.5,29.54,0.5,14.86,92,4.6
CUST_04575,23,27306.5,1781.98,31,1.2,58.45,2.3,64.56,124,6.6
CUST_04576,42,53739.9,26985.81,270,3.4,,6.9,,40,6.5
CUST_04577,18,80577.04,24592.69,229,3.8,109.79,5.9,347.35,35,7.4
CUST_04578,39,71089.48,24994.64,203,4.8,124.17,3.5,595.11,36,7.9
CUST_04579,55,125811.96,3365.03,21,0.4,169.32,4.3,65.21,194,4.1
CUST_04580,22,77862.57,23439.58,197,3.0,119.42,6.0,325.55,45,5.7
CUST_04581,49,132986.56,8961.14,42,0.7,211.36,4.7,158.89,129,3.1
CUST_04582,31,58675.29,13016.59,127,3.3,105.02,3.0,361.57,31,7.4
CUST_04583,35,25847.24,70.95,2,0.1,36.05,1.7,3.48,68,6.5
CUST_04584,31,39385.41,308.46,13,0.6,24.61,2.1,12.24,58,4.8
CUST_04585,28,31064.98,1071.05,25,0.9,43.37,2.5,35.7,76,5.6
CUST_04586,46,116035.3,6592.4,31,0.2,212.09,11.4,48.19,106,3.2
CUST_04587,29,70201.4,6964.96,124,2.7,56.49,3.8,152.74,56,8.1
CUST_04588,43,117631.68,991845.87,527,8.2,326.2,5.7,2562.58,16,8.5
CUST_04589,48,27409.64,733.73,13,1.2,54.87,0.8,76.43,109,7.1
CUST_04590,37,41502.61,486.82,12,0.6,41.3,1.7,23.86,22,5.4
CUST_04591,31,80749.07,29420.71,220,4.7,134.67,3.9,628.65,25,7.9
CUST_04592,18,82985.94,11915.6,82,2.6,150.29,2.2,451.35,40,7.0
CUST_04593,50,94098.97,7281.7,55,2.5,134.34,1.7,356.95,39,5.2
CUST_04594,59,64773.42,8785.42,64,3.2,137.06,1.7,430.66,52,7.3
CUST_04595,68,114345.93,16856.2,165,3.1,99.9,4.3,326.67,32,8.8
CUST_04596,42,85054.56,31863.42,224,3.8,,4.7,564.95,47,7.7
CUST_04597,48,24445.64,1039.36,21,0.7,49.04,2.3,37.66,24,6.1
CUST_04598,43,90344.38,15788.94,178,6.0,92.41,2.7,487.31,17,7.9
CUST_04599,36,99620.31,3523.62,26,3.2,134.54,0.6,489.39,25,5.7
CUST_04600,55,59408.66,16236.64,166,2.3,100.43,5.4,250.57,46,7.6
CUST_04601,35,153264.63,27393.43,68,5.1,384.73,1.2,1902.32,31,7.3
CUST_04602,21,31276.92,528.71,13,0.7,38.57,1.5,29.37,43,8.6
CUST_04603,32,124520.81,9605.83,39,0.6,235.41,5.4,148.24,167,1.8
CUST_04604,34,74536.43,14318.45,99,2.2,148.74,3.7,322.49,5,6.9
CUST_04605,20,36457.32,810.53,12,0.3,66.24,3.2,21.11,70,6.3
CUST_04606,18,34627.46,1358.41,37,1.0,39.68,3.2,35.38,63,4.0
CUST_04607,18,44354.62,1451.66,50,1.3,28.13,3.1,39.02,61,7.4
CUST_04608,32,168247.06,87226.62,314,5.8,278.09,4.3,1690.44,5,9.3
CUST_04609,47,148137.84,15978.42,60,0.6,281.71,8.0,166.44,94,3.9
CUST_04610,39,68949.29,8875.39,161,4.3,54.15,3.0,246.54,42,5.6
CUST_04611,35,71245.38,23972.2,217,2.7,111.63,6.4,312.14,16,7.8
CUST_04612,31,95546.13,55530.04,211,6.9,265.97,2.5,1851.0,11,9.8
CUST_04613,55,95583.89,20285.68,200,3.4,99.85,5.8,291.46,54,6.3
CUST_04614,47,138906.3,110293.99,330,8.1,324.51,3.7,2484.1,13,8.7
CUST_04615,23,92243.03,7087.86,92,3.3,76.43,2.6,227.18,29,8.3
CUST_04616,42,60730.71,817.32,9,3.9,97.54,0.2,340.55,37,7.0
CUST_04617,25,39959.31,476.53,11,1.0,42.98,1.0,39.71,98,5.9
CUST_04618,18,,217.02,7,0.6,32.0,0.9,20.09,60,7.5
CUST_04619,45,55499.8,43986.95,354,4.3,,6.2,591.22,5,6.3
CUST_04620,30,48243.41,414.28,23,0.5,17.84,3.6,9.59,60,6.0
CUST_04621,18,28032.75,1362.12,40,0.8,34.39,4.5,25.22,135,5.4
CUST_04622,19,29326.61,652.98,18,0.7,36.44,2.3,23.66,63,9.0
CUST_04623,52,116223.62,175260.89,538,9.1,344.97,5.2,2808.67,6,7.8
CUST_04624,26,39557.96,1007.62,33,0.8,29.18,3.7,22.69,62,
CUST_04625,60,74746.5,2049.06,8,0.1,254.21,6.3,27.1,179,2.1
CUST_04626,45,37680.11,762.06,20,0.8,37.9,2.3,27.61,55,4.8
CUST_04627,52,64608.86,15223.37,99,3.1,152.74,2.6,487.93,51,6.8
CUST_04628,52,,8273.87,58,2.7,151.2,2.0,344.74,66,7.6
CUST_04629,31,70126.24,6183.42,68,2.6,88.55,2.1,245.37,33,7.3
CUST_04630,36,68680.16,17699.24,171,3.0,105.05,4.9,301.01,32,8.9
CUST_04631,40,154907.4,112064.76,358,8.2,312.77,4.0,2334.68,2,9.8
CUST_04632,54,63071.12,16408.1,148,3.0,113.21,4.3,317.99,47,8.8
CUST_04633,42,29003.38,45.6,1,0.1,45.6,0.4,9.5,51,7.2
CUST_04634,19,38569.61,42.7,1,1.1,42.7,0.1,35.58,37,6.0
CUST_04635,65,157200.47,316078.63,1013,7.8,314.69,11.4,2310.52,15,9.0
CUST_04636,42,92916.67,9537.81,38,0.6,251.79,5.3,149.97,95,1.0
CUST_04637,26,65884.85,20449.71,177,2.9,117.64,5.7,298.97,41,6.1
CUST_04638,44,29681.55,1181.14,35,0.8,33.95,3.9,25.24,37,6.1
CUST_04639,52,38308.71,802.13,18,0.6,45.1,2.3,29.06,68,5.7
CUST_04640,34,20473.23,293.31,8,0.4,38.35,1.9,12.86,46,4.9
CUST_04641,33,129544.63,4566.99,16,0.3,286.53,4.5,84.57,185,1.0
CUST_04642,54,96718.36,23456.54,306,3.9,76.95,6.3,310.27,34,5.6
CUST_04643,21,26112.91,446.39,14,1.0,32.66,1.2,31.0,52,5.4
CUST_04644,59,194093.89,101638.09,432,8.2,,4.6,1841.27,1,8.8
CUST_04645,29,38401.71,66.35,4,0.1,16.64,3.2,,16,5.4
CUST_04646,31,43100.27,39.92,1,0.4,39.57,0.1,33.27,71,5.5
CUST_04647,18,29402.67,134.82,5,0.2,27.76,1.8,6.24,30,6.5
CUST_04648,27,52390.88,12281.52,115,4.0,109.31,2.6,393.64,51,8.2
CUST_04649,22,36077.12,889.45,22,0.7,40.88,3.3,22.46,42,5.5
CUST_04650,42,155680.02,151922.55,522,7.9,302.87,4.7,2693.66,22,8.1
CUST_04651,41,106600.55,180078.79,818,8.5,233.68,8.0,1875.82,9,9.0
CUST_04652,29,,773.96,20,1.1,37.27,1.4,46.07,69,4.3
CUST_04653,30,81195.4,1186.16,12,1.9,100.83,0.5,197.69,27,8.0
CUST_04654,18,34340.11,778.8,40,1.0,19.6,3.6,18.03,125,5.1
CUST_04655,18,84180.73,15899.26,120,5.1,131.65,2.0,662.47,66,
CUST_04656,57,119669.13,208510.41,579,7.8,363.23,6.2,2802.56,20,
CUST_04657,21,32709.84,121.08,3,0.8,41.87,0.3,33.63,80,6.3
CUST_04658,18,63567.39,4981.39,57,1.9,84.92,2.3,180.49,35,8.8
CUST_04659,35,111778.39,162690.62,468,8.2,353.42,4.3,3152.92,5,8.7
CUST_04660,38,32171.9,1004.03,29,0.9,34.04,2.7,30.99,96,4.6
CUST_04661,41,47048.82,13142.01,128,2.5,98.55,4.1,267.11,30,4.8
CUST_04662,18,84451.79,14772.29,223,4.7,68.96,3.7,332.71,47,7.7
CUST_04663,51,70386.26,10851.43,104,2.3,101.88,3.7,244.4,27,5.7
CUST_04664,31,42535.39,866.42,23,0.6,37.56,3.4,21.24,61,7.7
CUST_04665,47,24560.98,969.25,28,1.1,35.59,2.6,31.07,33,6.7
CUST_04666,42,30624.16,2063.12,37,0.9,55.06,3.4,50.57,100,5.8
CUST_04667,49,122439.53,45265.33,235,8.0,192.02,2.3,1640.05,9,10.0
CUST_04668,47,46354.42,801.42,20,0.9,40.82,2.0,33.39,59,4.4
CUST_04669,32,22471.03,508.88,13,0.5,37.03,2.2,19.28,69,5.3
CUST_04670,18,25495.85,995.35,22,0.7,44.73,2.5,33.18,65,5.5
CUST_04671,42,61876.54,26277.76,146,2.8,186.09,4.2,521.38,17,6.8
CUST_04672,26,24185.08,252.47,25,0.7,10.0,2.9,7.25,82,5.0
CUST_04673,28,40414.58,940.94,14,0.8,67.58,1.6,49.01,15,4.1
CUST_04674,34,184725.57,107408.48,442,8.0,251.56,4.2,2131.12,31,8.2
CUST_04675,45,71693.5,5523.78,48,2.1,115.89,1.9,242.27,48,7.9
CUST_04676,31,40067.1,2219.45,55,1.0,39.89,4.8,38.53,78,6.8
CUST_04677,31,144428.06,235109.74,860,11.0,281.21,7.5,2612.33,12,8.9
CUST_04678,46,118906.18,7818.42,35,0.5,233.16,5.7,114.3,136,3.5
CUST_04679,30,42736.21,65.71,2,0.1,34.27,1.3,4.21,74,7.1
CUST_04680,29,80131.5,21458.63,259,4.0,86.28,5.5,325.13,24,7.7
CUST_04681,57,72212.48,6643.41,66,1.8,99.07,3.2,173.01,24,7.2
CUST_04682,19,67071.14,7161.2,84,4.1,84.22,1.7,351.04,26,7.5
CUST_04683,43,156907.96,10660.68,48,0.5,228.41,8.0,111.05,60,4.7
CUST_04684,44,70902.63,19763.22,204,3.9,97.51,4.5,365.99,40,8.4
CUST_04685,34,32979.15,2277.17,50,1.5,47.41,2.4,79.07,35,6.6
CUST_04686,43,89461.7,8181.98,121,2.8,68.96,3.6,189.4,24,8.5
CUST_04687,46,137505.3,195335.4,845,9.7,,8.1,2009.62,9,9.9
CUST_04688,52,127070.31,71283.56,243,8.6,290.74,2.6,2284.73,8,9.6
CUST_04689,38,80956.14,779.98,6,2.4,125.56,0.2,324.99,10,7.8
CUST_04690,40,82255.27,11838.51,54,1.0,226.67,4.4,224.21,119,4.1
CUST_04691,47,66280.38,33703.51,255,4.2,135.54,5.2,540.12,24,5.9
CUST_04692,18,62167.28,10290.13,94,2.9,,2.8,306.25,60,6.8
CUST_04693,37,44736.12,15376.76,181,1.9,88.79,7.5,170.85,45,7.5
CUST_04694,57,82800.2,22679.33,161,4.2,144.84,3.4,555.87,25,8.3
CUST_04695,35,70447.83,12530.88,126,2.8,96.96,3.8,274.8,49,5.5
CUST_04696,19,40397.87,1359.43,31,1.3,42.3,1.9,59.62,31,5.9
CUST_04697,44,75510.59,7972.52,88,2.9,93.2,2.7,246.07,15,5.6
CUST_04698,42,58928.12,10673.21,155,2.6,70.61,4.5,197.65,28,9.5
CUST_04699,44,,106305.54,284,4.7,366.94,5.8,1527.38,32,8.6
CUST_04700,43,129540.92,6961.61,32,0.3,211.47,9.0,64.46,168,5.5
CUST_04701,35,71193.65,2635.92,28,2.3,95.01,1.0,219.66,54,9.3
CUST_04702,50,148773.45,149036.01,419,6.1,363.4,6.9,1799.95,22,7.5
CUST_04703,36,23182.43,1991.3,39,0.9,50.3,3.8,,83,7.1
CUST_04704,25,58192.51,12448.68,160,1.7,77.07,7.5,138.32,35,7.2
CUST_04705,31,81241.18,18817.46,185,3.2,101.95,5.1,307.47,34,6.7
CUST_04706,18,76513.87,7666.63,173,3.0,42.05,4.9,130.38,26,8.2
CUST_04707,18,40567.07,479.29,16,0.9,29.77,1.5,26.63,36,7.7
CUST_04708,53,156118.03,260777.84,803,8.5,336.65,7.3,2976.92,16,10.0
CUST_04709,18,31123.09,1486.01,46,1.5,31.94,2.5,49.53,114,6.3
CUST_04710,29,54682.11,14344.94,144,2.6,101.83,4.8,249.04,37,7.4
CUST_04711,60,77907.57,10813.44,68,2.5,160.02,2.4,375.47,27,7.8
CUST_04712,40,78308.91,36975.91,269,3.5,134.52,6.0,513.55,39,6.7
CUST_04713,43,62236.7,8253.73,65,3.8,123.92,1.4,491.29,40,7.2
CUST_04714,29,26332.29,88.29,2,1.3,48.49,0.1,73.57,58,7.7
CUST_04715,43,77068.79,18121.81,170,1.9,108.58,7.1,212.7,22,6.8
CUST_04716,37,71333.08,3941.22,47,3.3,85.25,1.6,205.27,52,8.0
CUST_04717,42,64861.63,19234.56,193,3.9,99.79,3.8,421.81,11,8.0
CUST_04718,53,112066.33,10922.71,42,0.8,267.44,4.3,211.68,172,2.7
CUST_04719,33,66069.1,11023.22,93,2.8,119.7,2.7,340.22,48,8.8
CUST_04720,37,88509.21,2424.67,16,0.2,152.08,7.9,,117,3.0
CUST_04721,57,70082.37,12411.79,92,2.0,142.23,4.0,258.58,48,6.7
CUST_04722,38,163949.13,95891.37,374,6.2,258.01,5.0,1598.19,13,9.0
CUST_04723,51,81426.39,1517.98,31,2.9,47.63,1.0,126.5,48,9.5
CUST_04724,18,50593.52,15124.36,161,3.2,97.67,3.8,331.67,8,7.6
CUST_04725,48,114704.78,15730.25,143,1.9,109.64,5.9,222.18,43,6.4
CUST_04726,52,157584.44,251749.04,846,9.1,297.11,8.0,2622.39,3,8.2
CUST_04727,45,121220.78,153.14,1,0.0,153.14,7.1,1.8,133,
CUST_04728,20,23688.97,79.93,2,1.7,40.42,0.1,66.61,28,7.1
CUST_04729,44,36706.86,2256.01,50,1.4,45.27,2.7,69.63,80,3.8
CUST_04730,25,161536.59,132624.47,378,6.6,338.39,5.1,,30,7.9
CUST_04731,50,152993.84,95561.83,436,7.0,221.75,5.0,1592.7,44,8.2
CUST_04732,57,123133.85,147346.8,611,10.0,238.61,4.6,2669.33,6,9.1
CUST_04733,42,30980.21,2815.63,67,1.5,42.96,3.4,69.01,72,5.9
CUST_04734,44,95377.54,11784.06,74,1.0,157.91,5.7,,169,4.1
CUST_04735,34,78241.24,7086.3,48,4.5,143.93,0.8,738.16,33,6.2
CUST_04736,52,111297.01,123000.51,349,7.4,371.08,3.5,2928.58,36,8.3
CUST_04737,44,72476.59,10719.0,152,2.5,70.26,6.2,144.07,34,7.7
CUST_04738,35,98975.92,20232.97,178,2.7,111.93,5.7,295.8,7,8.4
CUST_04739,29,74984.39,7123.63,53,1.7,135.01,3.0,197.88,19,6.6
CUST_04740,48,57430.9,10633.94,141,2.2,74.91,6.2,142.93,35,9.0
CUST_04741,29,42851.0,140.54,4,0.8,34.37,0.4,29.28,33,3.7
CUST_04742,42,179493.47,63068.3,417,6.1,157.77,5.9,890.8,19,8.5
CUST_04743,40,89513.79,133574.35,463,6.0,285.28,5.8,1919.17,16,7.0
CUST_04744,39,104846.38,5434.1,27,0.5,194.4,5.0,90.57,63,3.3
CUST_04745,64,51958.3,19604.17,241,3.6,82.43,5.5,297.03,14,7.5
CUST_04746,48,102292.57,197642.86,651,6.5,309.56,7.4,2225.71,3,9.4
CUST_04747,40,183148.95,96034.68,293,9.5,334.23,2.6,3078.03,12,9.3
CUST_04748,38,118075.03,41645.74,153,7.9,269.86,1.4,2478.91,31,8.9
CUST_04749,56,66815.83,28496.22,196,3.1,139.47,6.2,383.01,22,7.4
CUST_04750,31,32411.19,29.58,1,0.1,27.85,1.0,2.46,82,4.0
CUST_04751,23,50477.06,18575.12,121,2.3,146.61,3.9,396.9,46,7.4
CUST_04752,41,60555.78,12645.61,93,3.9,137.4,2.1,501.81,45,6.7
CUST_04753,26,27545.95,33.76,3,0.1,11.55,2.9,,15,3.0
CUST_04754,54,83802.08,8076.9,55,3.1,153.97,1.3,517.75,42,9.5
CUST_04755,28,29758.73,399.11,8,0.9,49.23,0.7,47.51,67,5.3
CUST_04756,42,39231.14,456.36,12,0.6,34.95,1.9,20.02,76,4.8
CUST_04757,32,127996.22,146921.29,694,10.2,210.4,5.4,2267.3,2,9.0
CUST_04758,30,26401.93,1812.83,39,1.2,46.01,2.9,52.09,53,5.2
CUST_04759,45,75234.47,2842.96,29,1.2,98.16,2.1,112.82,42,7.7
CUST_04760,31,123420.75,9751.86,48,0.4,199.83,10.1,80.46,136,2.8
CUST_04761,52,60234.8,14649.32,129,2.9,115.72,3.9,313.02,30,8.1
CUST_04762,59,113229.06,8362.6,48,0.7,172.54,5.5,126.71,179,2.6
CUST_04763,32,27322.02,541.99,15,0.4,36.46,3.4,13.28,28,7.3
CUST_04764,56,54135.52,18564.57,146,2.9,125.36,4.1,377.33,58,7.6
CUST_04765,28,61643.22,12214.06,92,2.5,132.81,2.9,350.98,47,8.6
CUST_04766,43,130393.64,2262.39,12,0.1,185.64,9.7,19.44,155,4.2
CUST_04767,43,21155.53,540.4,20,1.4,27.78,1.2,37.53,84,6.5
CUST_04768,52,159751.01,104153.6,389,7.0,259.27,4.6,1886.84,45,9.0
CUST_04769,30,,150.33,3,0.1,48.69,2.5,5.01,85,5.3
CUST_04770,39,73691.1,687.55,7,2.8,99.11,0.2,286.48,32,6.6
CUST_04771,51,119771.78,267700.31,753,8.7,361.63,7.3,3055.94,6,10.0
CUST_04772,27,76512.01,10209.62,96,3.5,110.54,2.3,369.91,52,9.9
CUST_04773,48,70206.78,10274.69,115,1.5,92.58,6.3,135.91,31,6.9
CUST_04774,22,40567.84,1031.03,19,0.8,54.91,2.0,42.96,53,7.1
CUST_04775,34,68213.56,3804.21,42,1.7,90.16,2.1,150.96,8,7.5
CUST_04776,26,43673.05,582.21,11,0.8,52.61,1.1,44.11,87,6.0
CUST_04777,34,154669.62,168141.44,444,6.5,359.88,4.9,2859.55,1,8.8
CUST_04778,36,70286.33,56791.68,396,4.0,145.65,6.9,685.89,41,7.3
CUST_04779,42,75387.3,17200.16,133,2.2,131.74,5.0,286.67,37,5.2
