CustomerID,Age,Income,Membership,Tenure,TotalSpend,TotalTransactions,AvgOrderValue,PurchaseFrequency
CUST046457,44,46993,Bronze,3.9,1259.4,20,62.97,5.1
CUST046458,46,112347,Platinum,6.5,33349.68,168,198.51,25.8
CUST046459,40,65519,Silver,3.7,2127.58,26,81.83,7.0
CUST046460,37,34233,Free,0.2,57.97,1,57.97,5.0
CUST046461,23,45213,Free,1.1,54.26,1,54.26,0.9
CUST046462,29,56856,Silver,0.9,375.42,6,62.57,6.7
CUST046463,67,65382,Free,2.6,263.07,3,87.69,1.2
CUST046464,29,37042,Free,3.0,236.84,4,59.21,1.3
CUST046465,67,103112,Silver,2.3,1457.1,18,80.95,7.8
CUST046466,20,55808,Bronze,4.2,904.64,16,56.54,3.8
CUST046467,59,59561,Silver,3.5,3077.34,34,90.51,9.7
CUST046468,56,53055,Free,2.6,482.04,6,80.34,2.3
CUST046469,52,70079,Free,4.9,1045.92,12,87.16,2.4
CUST046470,36,43171,Bronze,6.5,986.86,14,70.49,2.2
CUST046471,62,74856,Silver,1.5,574.74,9,63.86,6.0
CUST046472,21,74191,Gold,5.2,10266.72,73,140.64,14.0
CUST046473,48,50908,Free,3.6,496.44,6,82.74,1.7
CUST046474,59,125631,Gold,0.3,405.42,3,135.14,10.0
CUST046475,55,85509,Silver,5.6,3909.99,43,90.93,7.7
CUST046476,50,22287,Free,1.9,50.08,1,50.08,0.5
CUST046477,23,58778,Silver,3.4,1123.36,14,80.24,4.1
CUST046478,25,74773,Silver,5.9,4312.62,57,75.66,9.7
CUST046479,45,50817,Free,4.6,798.5,10,79.85,2.2
CUST046480,32,54226,Free,2.2,285.65,5,57.13,2.3
CUST046481,48,41989,Free,6.5,1031.1,14,73.65,2.2
CUST046482,25,101565,Platinum,4.0,15553.08,108,144.01,27.0
CUST046483,71,87616,Gold,6.1,9315.9,90,103.51,14.8
CUST046484,23,56605,Free,5.1,323.04,4,80.76,0.8
CUST046485,46,52268,Silver,1.9,972.02,14,69.43,7.4
CUST046486,68,70266,Gold,0.9,1757.1,15,117.14,16.7
CUST046487,63,75299,Gold,5.1,6767.39,49,138.11,9.6
CUST046488,51,73690,Bronze,1.6,357.54,6,59.59,3.8
CUST046489,24,19251,Silver,3.5,1074.07,19,56.53,5.4
CUST046490,57,46795,Free,1.3,145.06,2,72.53,1.5
CUST046491,27,75471,Free,3.9,947.88,9,105.32,2.3
CUST046492,30,59168,Bronze,6.1,2537.08,28,90.61,4.6
CUST046493,39,38398,Free,2.5,486.5,7,69.5,2.8
CUST046494,38,57172,Bronze,2.3,488.18,7,69.74,3.0
CUST046495,69,83357,Free,0.2,100.55,1,100.55,5.0
CUST046496,18,105820,Silver,5.3,5668.12,46,123.22,8.7
CUST046497,58,93444,Gold,2.1,5298.56,34,155.84,16.2
CUST046498,59,58756,Silver,5.1,2559.92,44,58.18,8.6
CUST046499,69,83236,Bronze,5.0,1761.6,20,88.08,4.0
CUST046500,19,62313,Bronze,3.1,740.43,9,82.27,2.9
CUST046501,69,69184,Bronze,2.8,552.06,6,92.01,2.1
CUST046502,46,57974,Silver,0.5,179.4,2,89.7,4.0
CUST046503,28,60753,Free,1.1,54.28,1,54.28,0.9
CUST046504,54,69529,Silver,1.3,644.28,7,92.04,5.4
CUST046505,67,43531,Free,0.7,76.6,1,76.6,1.4
CUST046506,24,81197,Gold,0.4,700.91,7,100.13,17.5
CUST046507,52,42141,Bronze,1.9,457.8,6,76.3,3.2
CUST046508,47,68645,Bronze,5.2,1523.34,18,84.63,3.5
CUST046509,33,49089,Free,0.3,69.0,1,69.0,3.3
CUST046510,32,38702,Bronze,2.6,312.5,5,62.5,1.9
CUST046511,57,29479,Free,3.1,316.35,5,63.27,1.6
CUST046512,37,101009,Gold,2.0,3603.84,32,112.62,16.0
CUST046513,45,27479,Free,6.3,438.6,10,43.86,1.6
CUST046514,54,43832,Free,3.2,118.42,2,59.21,0.6
CUST046515,20,21584,Free,4.6,198.64,4,49.66,0.9
CUST046516,46,77305,Bronze,2.6,949.86,9,105.54,3.5
CUST046517,54,52630,Bronze,1.6,339.52,4,84.88,2.5
CUST046518,26,45537,Free,5.9,806.85,11,73.35,1.9
CUST046519,44,79102,Silver,6.2,1581.5,25,63.26,4.0
CUST046520,49,84422,Free,4.9,1336.02,14,95.43,2.9
CUST046521,65,66026,Bronze,5.1,1454.88,16,90.93,3.1
CUST046522,63,46699,Free,5.8,737.52,14,52.68,2.4
CUST046523,67,32808,Free,2.4,87.84,2,43.92,0.8
CUST046524,56,104326,Free,1.5,291.63,3,97.21,2.0
CUST046525,48,23427,Free,0.7,43.12,1,43.12,1.4
CUST046526,64,100930,Gold,5.6,10394.16,84,123.74,15.0
CUST046527,43,71490,Silver,6.0,2293.64,34,67.46,5.7
CUST046528,57,37053,Silver,1.9,1253.16,18,69.62,9.5
CUST046529,20,40697,Free,2.6,291.6,6,48.6,2.3
CUST046530,28,68981,Bronze,3.3,1217.52,19,64.08,5.8
CUST046531,69,49639,Bronze,0.6,172.59,3,57.53,5.0
CUST046532,46,53711,Free,2.7,415.76,8,51.97,3.0
CUST046533,44,34299,Free,0.6,55.39,1,55.39,1.7
CUST046534,75,62159,Silver,0.8,386.12,7,55.16,8.8
CUST046535,67,60576,Free,2.3,181.2,2,90.6,0.9
CUST046536,64,71830,Bronze,5.7,2133.6,30,71.12,5.3
CUST046537,27,123396,Gold,4.5,10185.0,75,135.8,16.7
CUST046538,74,62539,Bronze,0.5,232.92,3,77.64,6.0
CUST046539,52,85994,Bronze,4.1,1391.36,16,86.96,3.9
CUST046540,64,116555,Gold,1.8,2055.68,16,128.48,8.9
CUST046541,74,36290,Silver,1.0,225.85,5,45.17,5.0
CUST046542,40,27217,Free,4.7,449.52,8,56.19,1.7
CUST046543,23,48249,Free,4.2,326.04,6,54.34,1.4
CUST046544,28,29210,Free,4.3,397.74,6,66.29,1.4
CUST046545,60,65443,Bronze,4.0,1218.28,14,87.02,3.5
CUST046546,68,49451,Free,2.6,220.32,3,73.44,1.2
CUST046547,44,21006,Bronze,3.6,609.6,16,38.1,4.4
CUST046548,72,78329,Silver,1.3,661.12,8,82.64,6.2
CUST046549,48,101005,Platinum,0.9,3559.5,15,237.3,16.7
CUST046550,47,60298,Bronze,0.4,141.64,2,70.82,5.0
CUST046551,20,122570,Gold,6.1,17175.51,99,173.49,16.2
CUST046552,30,31430,Free,4.5,350.58,6,58.43,1.3
CUST046553,71,16035,Free,3.5,143.08,4,35.77,1.1
CUST046554,57,88285,Gold,5.8,5315.96,52,102.23,9.0
CUST046555,38,52275,Silver,5.9,3746.0,50,74.92,8.5
CUST046556,60,41023,Free,3.9,585.04,8,73.13,2.1
CUST046557,28,33869,Bronze,3.2,488.11,7,69.73,2.2
CUST046558,62,163336,Platinum,5.5,21201.15,95,223.17,17.3
CUST046559,20,124445,Platinum,4.7,23348.15,95,245.77,20.2
CUST046560,55,58203,Bronze,0.9,240.54,3,80.18,3.3
CUST046561,48,15000,Free,1.0,31.68,1,31.68,1.0
CUST046562,41,25371,Free,4.7,264.05,5,52.81,1.1
CUST046563,59,83249,Gold,2.1,4407.76,28,157.42,13.3
CUST046564,68,94882,Silver,2.0,853.32,12,71.11,6.0
CUST046565,29,63516,Bronze,1.2,356.08,4,89.02,3.3
CUST046566,63,54934,Free,5.8,1214.4,15,80.96,2.6
CUST046567,60,81715,Bronze,1.8,586.38,6,97.73,3.3
CUST046568,44,65527,Bronze,1.5,670.8,8,83.85,5.3
CUST046569,38,59519,Bronze,6.0,1216.93,23,52.91,3.8
CUST046570,42,31905,Free,5.0,474.98,11,43.18,2.2
CUST046571,47,68110,Bronze,6.2,1528.56,24,63.69,3.9
CUST046572,47,38407,Bronze,5.6,1111.36,23,48.32,4.1
CUST046573,75,62766,Silver,5.4,2582.25,33,78.25,6.1
CUST046574,27,38797,Free,2.8,233.15,5,46.63,1.8
CUST046575,20,93150,Silver,0.4,409.44,4,102.36,10.0
CUST046576,30,33643,Free,4.6,457.52,7,65.36,1.5
CUST046577,44,55081,Bronze,1.5,346.84,4,86.71,2.7
CUST046578,35,59907,Free,2.0,472.98,6,78.83,3.0
CUST046579,62,47825,Silver,1.5,352.68,6,58.78,4.0
CUST046580,41,63760,Bronze,0.8,210.27,3,70.09,3.8
CUST046581,63,69567,Bronze,1.9,597.78,6,99.63,3.2
CUST046582,31,56697,Bronze,5.6,779.55,15,51.97,2.7
CUST046583,56,54095,Bronze,0.5,126.62,2,63.31,4.0
CUST046584,61,56970,Free,5.8,295.24,4,73.81,0.7
CUST046585,74,129991,Gold,3.7,7950.99,47,169.17,12.7
CUST046586,21,114207,Silver,6.0,3218.1,34,94.65,5.7
CUST046587,33,35718,Bronze,5.3,1813.08,29,62.52,5.5
CUST046588,68,61041,Free,2.7,178.56,2,89.28,0.7
CUST046589,27,53675,Bronze,0.8,158.85,3,52.95,3.8
CUST046590,65,51465,Free,3.5,508.96,8,63.62,2.3
CUST046591,54,79681,Silver,5.5,2440.3,23,106.1,4.2
CUST046592,44,50585,Free,0.2,75.96,1,75.96,5.0
CUST046593,65,71346,Silver,0.4,198.06,3,66.02,7.5
CUST046594,18,72176,Gold,2.7,3375.12,28,120.54,10.4
CUST046595,22,96353,Gold,5.1,8258.88,56,147.48,11.0
CUST046596,30,33502,Free,5.4,180.2,4,45.05,0.7
CUST046597,62,24746,Free,2.8,86.7,2,43.35,0.7
CUST046598,20,42864,Free,1.0,135.34,2,67.67,2.0
CUST046599,34,31697,Free,6.0,185.2,4,46.3,0.7
CUST046600,36,112255,Bronze,0.2,130.34,1,130.34,5.0
CUST046601,54,73106,Free,1.7,190.28,2,95.14,1.2
CUST046602,22,44551,Bronze,1.3,489.52,8,61.19,6.2
CUST046603,64,89284,Bronze,2.1,985.2,12,82.1,5.7
CUST046604,59,72383,Gold,5.8,9277.68,86,107.88,14.8
CUST046605,61,53802,Silver,0.2,67.63,1,67.63,5.0
CUST046606,41,35971,Free,5.6,127.02,3,42.34,0.5
CUST046607,60,41007,Free,2.4,157.71,3,52.57,1.2
CUST046608,50,79267,Bronze,1.9,499.44,8,62.43,4.2
CUST046609,72,35158,Platinum,5.7,25992.75,175,148.53,30.7
CUST046610,38,60403,Bronze,0.6,146.78,2,73.39,3.3
CUST046611,20,99668,Gold,4.0,8184.0,62,132.0,15.5
CUST046612,21,39354,Free,2.9,122.34,2,61.17,0.7
CUST046613,68,86749,Bronze,0.1,106.29,1,106.29,10.0
CUST046614,49,35195,Free,5.8,918.54,14,65.61,2.4
CUST046615,41,32521,Free,0.5,60.18,1,60.18,2.0
CUST046616,69,43393,Silver,2.9,1435.5,22,65.25,7.6
CUST046617,52,60916,Bronze,5.7,691.32,12,57.61,2.1
CUST046618,35,40963,Free,5.3,628.68,13,48.36,2.5
CUST046619,20,98269,Gold,2.4,6575.2,40,164.38,16.7
CUST046620,56,74302,Silver,4.7,2443.23,27,90.49,5.7
CUST046621,71,59960,Bronze,4.6,667.8,10,66.78,2.2
CUST046622,43,44811,Free,6.1,353.45,5,70.69,0.8
CUST046623,70,103794,Gold,4.0,4908.0,40,122.7,10.0
CUST046624,41,106248,Silver,2.1,1168.95,15,77.93,7.1
CUST046625,18,61593,Silver,3.8,2162.74,34,63.61,8.9
CUST046626,68,124837,Gold,0.4,931.4,5,186.28,12.5
CUST046627,67,70209,Free,0.1,70.99,1,70.99,10.0
CUST046628,51,90943,Silver,0.4,227.16,3,75.72,7.5
CUST046629,29,74360,Free,1.8,194.24,2,97.12,1.1
CUST046630,34,61376,Bronze,0.9,221.76,4,55.44,4.4
CUST046631,38,104969,Silver,3.5,2028.51,27,75.13,7.7
CUST046632,38,29796,Bronze,5.8,1452.6,27,53.8,4.7
CUST046633,20,106822,Bronze,0.7,412.68,4,103.17,5.7
CUST046634,61,39788,Free,0.9,211.5,3,70.5,3.3
CUST046635,45,70971,Silver,5.7,3292.8,40,82.32,7.0
CUST046636,42,32731,Free,1.6,45.76,1,45.76,0.6
CUST046637,61,33570,Free,5.7,583.31,13,44.87,2.3
CUST046638,23,47019,Free,1.4,74.85,1,74.85,0.7
CUST046639,59,31728,Free,2.0,314.65,5,62.93,2.5
CUST046640,47,48623,Bronze,0.4,136.98,2,68.49,5.0
CUST046641,49,42841,Free,4.2,601.7,11,54.7,2.6
CUST046642,39,48114,Free,5.9,183.75,3,61.25,0.5
CUST046643,75,38511,Free,3.3,323.4,6,53.9,1.8
CUST046644,55,55463,Gold,4.1,7834.95,69,113.55,16.8
CUST046645,31,89740,Gold,3.4,4314.96,39,110.64,11.5
CUST046646,51,50252,Silver,2.6,1043.67,19,54.93,7.3
CUST046647,60,42388,Bronze,2.5,756.28,14,54.02,5.6
CUST046648,64,70925,Silver,4.1,1874.04,28,66.93,6.8
CUST046649,75,42054,Free,3.0,225.52,4,56.38,1.3
CUST046650,43,74494,Silver,3.9,1446.85,19,76.15,4.9
CUST046651,57,35205,Free,5.8,323.55,5,64.71,0.9
CUST046652,71,26357,Bronze,3.7,486.53,11,44.23,3.0
CUST046653,30,171655,Platinum,3.7,28511.32,124,229.93,33.5
CUST046654,47,66513,Gold,1.3,1131.72,12,94.31,9.2
CUST046655,36,36570,Bronze,5.6,2114.1,30,70.47,5.4
CUST046656,59,73689,Gold,2.8,3551.85,27,131.55,9.6
CUST046657,58,49008,Free,0.7,75.52,1,75.52,1.4
CUST046658,67,81779,Gold,0.9,1183.05,9,131.45,10.0
CUST046659,56,109173,Gold,1.0,1387.32,12,115.61,12.0
CUST046660,20,65992,Bronze,2.8,625.1,10,62.51,3.6
CUST046661,48,37210,Free,4.8,425.53,7,60.79,1.5
CUST046662,29,50918,Silver,1.2,404.48,8,50.56,6.7
CUST046663,32,49024,Free,1.3,80.85,1,80.85,0.8
CUST046664,71,62003,Free,2.5,110.74,2,55.37,0.8
CUST046665,70,80053,Bronze,1.6,600.9,6,100.15,3.8
CUST046666,62,55691,Free,1.7,131.46,2,65.73,1.2
CUST046667,55,68180,Free,5.3,851.4,10,85.14,1.9
CUST046668,57,38573,Bronze,2.7,305.1,6,50.85,2.2
CUST046669,31,42816,Free,5.4,291.2,5,58.24,0.9
CUST046670,52,77417,Bronze,0.8,327.12,4,81.78,5.0
CUST046671,33,58302,Free,4.9,871.32,12,72.61,2.4
CUST046672,67,33037,Free,5.5,632.9,10,63.29,1.8
CUST046673,41,67100,Bronze,1.4,694.24,8,86.78,5.7
CUST046674,34,78323,Bronze,1.1,270.04,4,67.51,3.6
CUST046675,35,36588,Bronze,3.7,1477.14,21,70.34,5.7
CUST046676,59,119058,Gold,3.2,8598.18,47,182.94,14.7
CUST046677,34,120028,Gold,3.1,4075.2,32,127.35,10.3
CUST046678,33,20877,Bronze,3.3,936.13,19,49.27,5.8
CUST046679,38,81764,Silver,4.7,3234.26,46,70.31,9.8
CUST046680,41,104237,Silver,2.0,1116.12,12,93.01,6.0
CUST046681,51,39709,Free,4.3,305.06,7,43.58,1.6
CUST046682,69,95986,Gold,3.6,5449.0,50,108.98,13.9
CUST046683,53,26325,Free,3.9,185.67,3,61.89,0.8
CUST046684,60,55070,Free,2.3,209.96,4,52.49,1.7
CUST046685,44,49612,Free,3.2,559.52,8,69.94,2.5
CUST046686,56,61665,Silver,1.8,647.04,12,53.92,6.7
CUST046687,34,71966,Gold,2.7,6266.25,45,139.25,16.7
CUST046688,42,45081,Free,0.3,57.71,1,57.71,3.3
CUST046689,68,58399,Bronze,5.4,2007.3,30,66.91,5.6
CUST046690,55,58263,Bronze,0.5,258.24,3,86.08,6.0
CUST046691,59,30720,Free,2.7,173.7,3,57.9,1.1
CUST046692,38,58587,Gold,2.7,4626.68,46,100.58,17.0
CUST046693,21,113220,Bronze,2.7,798.4,10,79.84,3.7
CUST046694,42,43590,Silver,2.6,659.26,14,47.09,5.4
CUST046695,47,51159,Bronze,2.7,560.91,7,80.13,2.6
CUST046696,74,57789,Free,4.3,257.96,4,64.49,0.9
CUST046697,50,88215,Silver,5.1,2374.24,22,107.92,4.3
CUST046698,56,34410,Free,0.7,43.3,1,43.3,1.4
CUST046699,43,98378,Silver,4.0,1461.29,19,76.91,4.8
CUST046700,42,53093,Free,5.2,836.76,12,69.73,2.3
CUST046701,70,44666,Bronze,4.6,732.03,13,56.31,2.8
CUST046702,33,53104,Free,1.9,251.43,3,83.81,1.6
CUST046703,66,179993,Platinum,0.9,3196.34,14,228.31,15.6
CUST046704,41,70658,Bronze,0.2,82.45,1,82.45,5.0
CUST046705,22,75457,Silver,5.4,3479.52,44,79.08,8.1
CUST046706,71,44861,Silver,2.6,1092.42,14,78.03,5.4
CUST046707,72,77104,Free,3.7,520.1,5,104.02,1.4
CUST046708,59,31808,Bronze,5.3,683.4,17,40.2,3.2
CUST046709,56,135181,Platinum,2.1,12788.16,66,193.76,31.4
CUST046710,30,33113,Free,5.1,385.26,6,64.21,1.2
CUST046711,47,54088,Free,2.5,395.55,5,79.11,2.0
CUST046712,24,45398,Silver,4.8,1392.29,29,48.01,6.0
CUST046713,64,101297,Bronze,2.9,686.34,9,76.26,3.1
CUST046714,34,46859,Silver,2.0,1000.11,17,58.83,8.5
CUST046715,72,83346,Bronze,2.0,517.62,6,86.27,3.0
CUST046716,44,48026,Free,2.6,243.0,3,81.0,1.2
CUST046717,52,80411,Bronze,3.8,1897.0,20,94.85,5.3
CUST046718,22,77423,Bronze,5.8,1820.01,19,95.79,3.3
CUST046719,59,45633,Free,6.3,301.84,4,75.46,0.6
CUST046720,22,59357,Gold,3.0,3391.52,41,82.72,13.7
CUST046721,41,63186,Bronze,1.4,461.7,6,76.95,4.3
CUST046722,24,40567,Silver,4.2,1876.8,40,46.92,9.5
CUST046723,24,80045,Gold,5.6,11526.72,96,120.07,17.1
CUST046724,71,60282,Bronze,0.6,241.8,3,80.6,5.0
CUST046725,72,78281,Bronze,2.5,1146.36,12,95.53,4.8
CUST046726,31,40587,Free,5.8,352.75,5,70.55,0.9
CUST046727,72,70511,Free,4.0,867.5,10,86.75,2.5
CUST046728,32,59593,Bronze,5.0,1391.04,21,66.24,4.2
CUST046729,22,41861,Free,5.7,665.61,11,60.51,1.9
CUST046730,54,21090,Free,0.9,111.98,2,55.99,2.2
CUST046731,21,38545,Free,2.4,182.36,4,45.59,1.7
CUST046732,47,46637,Silver,5.5,3493.04,47,74.32,8.5
CUST046733,37,63141,Gold,4.9,8581.6,85,100.96,17.3
CUST046734,70,30371,Free,2.9,114.9,2,57.45,0.7
CUST046735,43,45955,Silver,5.9,2740.68,46,59.58,7.8
CUST046736,26,15000,Free,0.3,53.46,1,53.46,3.3
CUST046737,47,36184,Free,0.4,45.3,1,45.3,2.5
CUST046738,61,65745,Bronze,5.7,1277.5,14,91.25,2.5
CUST046739,65,111931,Gold,2.6,4684.8,30,156.16,11.5
CUST046740,39,40221,Bronze,1.0,230.6,5,46.12,5.0
CUST046741,57,86201,Bronze,0.6,213.45,3,71.15,5.0
CUST046742,58,69273,Free,5.3,347.35,5,69.47,0.9
CUST046743,61,39319,Free,2.5,364.55,5,72.91,2.0
CUST046744,47,37972,Bronze,4.5,1313.0,26,50.5,5.8
CUST046745,37,39086,Silver,5.9,2619.5,50,52.39,8.5
CUST046746,45,46490,Free,5.8,911.54,17,53.62,2.9
CUST046747,24,66155,Bronze,2.4,752.52,12,62.71,5.0
CUST046748,70,109992,Gold,3.0,6281.61,41,153.21,13.7
CUST046749,21,65960,Bronze,4.0,686.88,9,76.32,2.2
CUST046750,45,55531,Bronze,5.8,1603.98,21,76.38,3.6
CUST046751,72,76754,Bronze,1.3,458.85,7,65.55,5.4
CUST046752,52,65926,Silver,3.5,1566.4,22,71.2,6.3
CUST046753,50,46572,Free,0.3,49.48,1,49.48,3.3
CUST046754,24,32935,Free,4.1,136.76,2,68.38,0.5
CUST046755,26,81188,Free,4.3,607.26,6,101.21,1.4
CUST046756,51,99541,Gold,0.9,2292.36,14,163.74,15.6
CUST046757,56,43883,Free,3.1,232.32,4,58.08,1.3
CUST046758,59,85848,Bronze,4.0,1035.19,13,79.63,3.2
CUST046759,51,102288,Silver,0.1,122.18,1,122.18,10.0
CUST046760,30,98693,Silver,3.7,2167.2,18,120.4,4.9
CUST046761,46,56686,Bronze,4.7,1346.58,18,74.81,3.8
CUST046762,52,35998,Free,3.6,350.58,6,58.43,1.7
CUST046763,62,34853,Free,6.4,775.17,11,70.47,1.7
CUST046764,27,67807,Gold,6.0,7959.7,83,95.9,13.8
CUST046765,47,34529,Free,3.0,133.95,3,44.65,1.0
CUST046766,61,65406,Gold,6.2,14917.1,110,135.61,17.7
CUST046767,43,26379,Free,4.0,391.32,9,43.48,2.2
CUST046768,52,60307,Free,3.3,332.48,4,83.12,1.2
CUST046769,45,58833,Free,2.8,182.8,2,91.4,0.7
CUST046770,46,44614,Free,5.4,564.08,8,70.51,1.5
CUST046771,69,70196,Free,2.2,172.38,2,86.19,0.9
CUST046772,23,51081,Bronze,4.7,802.2,14,57.3,3.0
CUST046773,20,85791,Bronze,3.7,1039.72,11,94.52,3.0
CUST046774,46,73025,Gold,3.2,6932.24,56,123.79,17.5
CUST046775,74,66616,Silver,2.9,2540.72,26,97.72,9.0
CUST046776,19,35248,Silver,2.2,1069.38,18,59.41,8.2
CUST046777,72,71512,Bronze,1.2,593.04,6,98.84,5.0
CUST046778,39,50530,Free,6.1,705.04,14,50.36,2.3
CUST046779,63,76016,Silver,1.8,1412.19,17,83.07,9.4
CUST046780,64,41896,Free,3.6,110.04,2,55.02,0.6
CUST046781,67,77925,Gold,3.0,3493.7,31,112.7,10.3
CUST046782,44,55181,Free,5.1,712.69,11,64.79,2.2
CUST046783,68,65395,Silver,5.9,2877.13,43,66.91,7.3
CUST046784,39,69013,Bronze,2.7,919.36,16,57.46,5.9
CUST046785,27,42248,Free,5.5,426.78,9,47.42,1.6
CUST046786,69,75570,Free,5.2,231.3,3,77.1,0.6
CUST046787,66,124000,Platinum,4.1,30603.3,130,235.41,31.7
CUST046788,66,54714,Free,5.8,786.61,11,71.51,1.9
CUST046789,36,70484,Bronze,4.3,1324.62,18,73.59,4.2
CUST046790,41,73465,Gold,6.3,12823.2,90,142.48,14.3
CUST046791,44,61919,Bronze,2.6,635.1,10,63.51,3.8
CUST046792,53,50676,Silver,2.5,1042.4,16,65.15,6.4
CUST046793,60,91075,Bronze,1.8,494.41,7,70.63,3.9
CUST046794,34,15944,Free,6.3,415.2,8,51.9,1.3
CUST046795,73,50185,Silver,6.4,2503.8,36,69.55,5.6
CUST046796,27,24686,Free,5.0,592.9,11,53.9,2.2
CUST046797,71,31246,Free,3.2,294.56,7,42.08,2.2
CUST046798,34,167720,Platinum,3.9,43258.64,124,348.86,31.8
CUST046799,61,60600,Free,4.0,433.8,5,86.76,1.2
CUST046800,27,40761,Free,2.2,132.39,3,44.13,1.4
CUST046801,27,56794,Free,1.9,116.72,2,58.36,1.1
CUST046802,55,128791,Gold,3.1,8461.92,51,165.92,16.5
CUST046803,34,127318,Gold,2.9,5460.48,27,202.24,9.3
CUST046804,43,29141,Free,6.3,683.76,12,56.98,1.9
CUST046805,43,200495,Platinum,0.3,2606.88,8,325.86,26.7
CUST046806,68,55343,Free,2.0,141.88,2,70.94,1.0
CUST046807,51,158913,Platinum,1.0,7349.65,23,319.55,23.0
CUST046808,21,93738,Gold,0.5,806.46,6,134.41,12.0
CUST046809,67,108309,Gold,1.7,3552.12,27,131.56,15.9
CUST046810,44,27181,Free,3.0,243.2,5,48.64,1.7
CUST046811,38,34610,Free,5.1,602.69,11,54.79,2.2
CUST046812,53,59056,Silver,3.0,1171.8,20,58.59,6.7
CUST046813,55,64918,Bronze,3.8,861.77,13,66.29,3.4
CUST046814,63,51638,Free,6.0,788.2,14,56.3,2.3
CUST046815,48,42886,Silver,2.6,1179.2,22,53.6,8.5
CUST046816,24,59850,Silver,2.2,1616.0,20,80.8,9.1
CUST046817,61,34902,Free,0.5,67.25,1,67.25,2.0
CUST046818,51,55226,Free,4.6,701.8,11,63.8,2.4
CUST046819,35,41046,Bronze,1.1,305.08,4,76.27,3.6
CUST046820,41,15000,Free,0.9,33.12,1,33.12,1.1
CUST046821,30,107326,Gold,0.8,1051.12,8,131.39,10.0
CUST046822,30,36346,Free,6.2,566.7,10,56.67,1.6
CUST046823,42,15000,Bronze,2.6,729.75,15,48.65,5.8
CUST046824,22,45466,Free,0.2,59.73,1,59.73,5.0
CUST046825,56,52790,Free,0.7,60.31,1,60.31,1.4
CUST046826,46,42519,Free,3.2,450.32,8,56.29,2.5
CUST046827,61,46416,Free,2.0,276.75,5,55.35,2.5
CUST046828,74,69267,Free,0.4,85.47,1,85.47,2.5
CUST046829,63,56096,Silver,1.2,380.94,6,63.49,5.0
CUST046830,50,70438,Free,3.8,1046.76,11,95.16,2.9
CUST046831,41,36418,Free,6.1,880.05,15,58.67,2.5
CUST046832,27,63969,Gold,3.4,4697.35,35,134.21,10.3
CUST046833,75,71028,Silver,0.6,331.55,5,66.31,8.3
CUST046834,42,108418,Bronze,2.1,1525.68,12,127.14,5.7
CUST046835,58,63723,Free,0.3,88.4,1,88.4,3.3
CUST046836,27,93682,Gold,1.5,3274.53,21,155.93,14.0
CUST046837,56,68252,Silver,4.2,3122.73,39,80.07,9.3
CUST046838,33,69783,Free,2.4,571.74,6,95.29,2.5
CUST046839,45,114713,Gold,5.0,13196.21,73,180.77,14.6
CUST046840,29,34098,Free,4.6,516.8,8,64.6,1.7
CUST046841,61,80913,Bronze,4.4,1798.25,25,71.93,5.7
CUST046842,75,43250,Free,5.4,1141.95,15,76.13,2.8
CUST046843,49,105143,Platinum,5.7,31579.14,114,277.01,20.0
CUST046844,68,102957,Gold,3.8,9684.48,64,151.32,16.8
CUST046845,46,44480,Bronze,5.7,1313.64,18,72.98,3.2
CUST046846,62,65339,Silver,1.2,953.28,12,79.44,10.0
CUST046847,70,98019,Silver,0.9,763.2,9,84.8,10.0
CUST046848,67,46299,Silver,3.6,1407.0,20,70.35,5.6
CUST046849,44,60576,Bronze,6.4,1361.16,18,75.62,2.8
CUST046850,43,74835,Free,5.6,780.67,11,70.97,2.0
CUST046851,20,49342,Free,0.2,72.02,1,72.02,5.0
CUST046852,43,89434,Silver,0.4,238.05,3,79.35,7.5
CUST046853,56,41323,Silver,2.0,726.15,15,48.41,7.5
CUST046854,18,50537,Free,5.4,897.26,13,69.02,2.4
CUST046855,52,79194,Gold,6.2,9305.45,77,120.85,12.4
CUST046856,70,64118,Bronze,6.2,2876.65,35,82.19,5.6
CUST046857,44,48948,Silver,5.2,2881.93,37,77.89,7.1
CUST046858,63,35085,Free,2.3,330.35,5,66.07,2.2
CUST046859,21,37512,Free,1.9,64.49,1,64.49,0.5
CUST046860,36,19519,Bronze,2.2,218.04,6,36.34,2.7
CUST046861,39,33865,Free,2.1,344.4,6,57.4,2.9
CUST046862,23,40750,Free,4.4,197.48,4,49.37,0.9
CUST046863,69,49329,Free,1.4,53.84,1,53.84,0.7
CUST046864,26,58186,Silver,2.6,871.36,14,62.24,5.4
CUST046865,28,18050,Free,6.1,159.75,3,53.25,0.5
CUST046866,39,70321,Gold,5.3,5953.96,47,126.68,8.9
CUST046867,64,61897,Silver,2.9,906.36,14,64.74,4.8
CUST046868,26,52032,Silver,1.4,671.66,11,61.06,7.9
CUST046869,46,26817,Silver,5.2,2268.7,49,46.3,9.4
CUST046870,60,163085,Platinum,2.4,21536.9,70,307.67,29.2
CUST046871,75,93943,Bronze,0.2,81.63,1,81.63,5.0
CUST046872,27,24791,Bronze,5.2,614.85,15,40.99,2.9
CUST046873,51,76367,Bronze,5.6,2729.7,27,101.1,4.8
CUST046874,48,71240,Gold,2.7,3288.96,32,102.78,11.9
CUST046875,39,64835,Free,6.3,1051.32,12,87.61,1.9
